episode_id,season,episode,painting_title,colors,subjects,image
S01E01,01,01,A walk in the woods,"Alizarin Crimson, Bright Red, Cadmium Yellow, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","BUSHES,DECIDUOUS,GRASS,RIVER,TREE,TREES",https://www.twoinchbrush.com/images/painting282.webp
S01E02,01,02,Mt mckinley,"Alizarin Crimson, Bright Red, Cadmium Yellow, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","CABIN,CLOUDS,CONIFER,MOUNTAIN,SNOW,SNOWY_MOUNTAIN,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting283.webp
S01E03,01,03,Ebony sunset,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","CABIN,CONIFER,FENCE,MOUNTAIN,MOUNTAINS,STRUCTURE,SUN,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting284.webp
S01E04,01,04,Winter mist,"Prussian Blue, Titanium White, Van Dyke Brown","BUSHES,CLOUDS,CONIFER,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting285.webp
S01E05,01,05,Quiet stream,"Alizarin Crimson, Bright Red, Cadmium Yellow, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","DECIDUOUS,RIVER,ROCKS,TREE,TREES",https://www.twoinchbrush.com/images/painting286.webp
S01E06,01,06,Winter moon,"Black Gesso, Prussian Blue, Titanium White, Van Dyke Brown","CABIN,CONIFER,LAKE,MOON,MOUNTAIN,MOUNTAINS,NIGHT,SNOW,SNOWY_MOUNTAIN,STRUCTURE,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting287.webp
S01E07,01,07,Autumn mountains,"Alizarin Crimson, Bright Red, Cadmium Yellow, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","DECIDUOUS,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting288.webp
S01E08,01,08,Peaceful valley,"Alizarin Crimson, Bright Red, Cadmium Yellow, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","BUSHES,CONIFER,LAKE,MOUNTAIN,MOUNTAINS,TREE,TREES",https://www.twoinchbrush.com/images/painting289.webp
S01E09,01,09,Seascape,"Alizarin Crimson, Bright Red, Cadmium Yellow, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","CLOUDS,FENCE,OCEAN",https://www.twoinchbrush.com/images/painting290.webp
S01E10,01,10,Mountain lake,"Alizarin Crimson, Bright Red, Cadmium Yellow, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","BUSHES,CONIFER,DECIDUOUS,LAKE,MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting291.webp
S01E11,01,11,Winter glow,"Alizarin Crimson, Bright Red, Cadmium Yellow, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","DECIDUOUS,LAKE,TREE,TREES",https://www.twoinchbrush.com/images/painting292.webp
S01E12,01,12,Snowfall,"Alizarin Crimson, Prussian Blue, Titanium White, Van Dyke Brown","CIRRUS,CLOUDS,CONIFER,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting293.webp
S01E13,01,13,Final reflections,"Alizarin Crimson, Bright Red, Cadmium Yellow, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","BUSHES,CONIFER,DECIDUOUS,GRASS,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting294.webp
S02E01,02,01,Meadow lake,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,CUMULUS,DECIDUOUS,GRASS,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting269.webp
S02E02,02,02,Winter sun,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CONIFER,LAKE,SNOW,SUN,TREE,TREES",https://www.twoinchbrush.com/images/painting270.webp
S02E03,02,03,Ebony sea,"Alizarin Crimson, Black Gesso, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,CUMULUS,DECIDUOUS,OCEAN,SUN,TREE,TREES,WAVES",https://www.twoinchbrush.com/images/painting271.webp
S02E04,02,04,Shades of grey,"Prussian Blue, Titanium White, Van Dyke Brown","BUSHES,CABIN,CLOUDS,CONIFER,CUMULUS,DECIDUOUS,LAKE,MOUNTAIN,MOUNTAINS,SNOW,SNOWY_MOUNTAIN,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting272.webp
S02E05,02,05,Autumn splendor,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,DECIDUOUS,GRASS,LAKE,TREE,TREES",https://www.twoinchbrush.com/images/painting273.webp
S02E06,02,06,Black river,"Alizarin Crimson, Black Gesso, Bright Red, Burnt Umber, Cadmium Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CLOUDS,CUMULUS,DECIDUOUS,GRASS,RIVER,TREE,TREES",https://www.twoinchbrush.com/images/painting274.webp
S02E07,02,07,Brown mountain,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,CONIFER,CUMULUS,GRASS,LAKE,MOUNTAIN,MOUNTAINS,TREE,TREES",https://www.twoinchbrush.com/images/painting275.webp
S02E08,02,08,Reflections,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CIRRUS,CLOUDS,CONIFER,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting276.webp
S02E09,02,09,Black white seascape,"Alizarin Crimson, Black Gesso, Bright Red, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CIRRUS,CUMULUS,DECIDUOUS,OCEAN,ROCKS,SUN,TREE,TREES,WAVES",https://www.twoinchbrush.com/images/painting277.webp
S02E10,02,10,Lazy river,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,RIVER,TREE,TREES",https://www.twoinchbrush.com/images/painting278.webp
S02E11,02,11,Black waterfall,"Alizarin Crimson, Black Gesso, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CLOUDS,CONIFER,CUMULUS,DECIDUOUS,GRASS,RIVER,ROCKS,TREE,TREES,WATERFALL",https://www.twoinchbrush.com/images/painting279.webp
S02E12,02,12,Mountain waterfall,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES,WATERFALL",https://www.twoinchbrush.com/images/painting280.webp
S02E13,02,13,Final grace,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CLOUDS,CONIFER,CUMULUS,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting281.webp
S03E01,03,01,Mountain retreat,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CABIN,CONIFER,DECIDUOUS,LAKE,MOUNTAIN,MOUNTAINS,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting256.webp
S03E02,03,02,Blue moon,"Alizarin Crimson, Black Gesso, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,CUMULUS,MOON,NIGHT,OCEAN,PALM_TREES,TREE,TREES,WAVES",https://www.twoinchbrush.com/images/painting257.webp
S03E03,03,03,Bubbling stream,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,RIVER,ROCKS,TREE,TREES",https://www.twoinchbrush.com/images/painting258.webp
S03E04,03,04,Winter night,"Alizarin Crimson, Bright Red, Cadmium Yellow, Liquid Black, Phthalo Green, Titanium White, Van Dyke Brown","CABIN,CONIFER,SNOW,STRUCTURE,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting259.webp
S03E05,03,05,Distant hills,"Alizarin Crimson, Burnt Umber, Cadmium Yellow, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CIRRUS,CLOUDS,CONIFER,DECIDUOUS,HILLS,LAKE,MOUNTAIN,MOUNTAINS,TREE,TREES",https://www.twoinchbrush.com/images/painting260.webp
S03E06,03,06,Covered bridge,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Midnight Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,PATH,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting261.webp
S03E07,03,07,Quiet inlet,"Alizarin Crimson, Burnt Umber, Cadmium Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,LAKE,MOUNTAIN,MOUNTAINS,TREE,TREES",https://www.twoinchbrush.com/images/painting262.webp
S03E08,03,08,Night light,"Alizarin Crimson, Black Gesso, Burnt Umber, Cadmium Yellow, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLIFF,CLOUDS,CUMULUS,LIGHTHOUSE,NIGHT,OCEAN,STRUCTURE,WAVES",https://www.twoinchbrush.com/images/painting263.webp
S03E09,03,09,The old mill,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CABIN,CLOUDS,CUMULUS,DECIDUOUS,MILL,RIVER,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting264.webp
S03E10,03,10,Campfire,"Alizarin Crimson, Black Gesso, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Van Dyke Brown, Yellow Ochre","BUSHES,DECIDUOUS,FIRE,LAKE,PERSON,TREE,TREES",https://www.twoinchbrush.com/images/painting265.webp
S03E11,03,11,Rustic barn,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,FENCE,LAKE,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting266.webp
S03E12,03,12,Hidden lake,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,DECIDUOUS,LAKE,MOUNTAIN,MOUNTAINS,TREE,TREES",https://www.twoinchbrush.com/images/painting267.webp
S03E13,03,13,Peaceful waters,"Alizarin Crimson, Cadmium Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,CONIFER,CUMULUS,DECIDUOUS,GUEST,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,STEVE_ROSS,TREE,TREES",https://www.twoinchbrush.com/images/painting268.webp
S04E01,04,01,Purple splendor,"Alizarin Crimson, Phthalo Blue, Titanium White, Van Dyke Brown","CABIN,CONIFER,LAKE,SNOW,STRUCTURE,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting243.webp
S04E02,04,02,Tranquil valley,"Alizarin Crimson, Black Gesso, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CLOUDS,CUMULUS,DECIDUOUS,GRASS,LAKE,MOUNTAIN,MOUNTAINS,TREE,TREES",https://www.twoinchbrush.com/images/painting244.webp
S04E03,04,03,Majestic mountains,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,GRASS,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting245.webp
S04E04,04,04,Winter sawscape,"Black Gesso, Bright Red, Burnt Umber, Cadmium Yellow, Midnight Black, Prussian Blue, Titanium White","CABIN,CIRCLE_FRAME,CLOUDS,CONIFER,CUMULUS,DECIDUOUS,FRAMED,GUEST,LAKE,SNOW,STRUCTURE,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting246.webp
S04E05,04,05,Evening seascape,"Alizarin Crimson, Black Gesso, Bright Red, Burnt Umber, Cadmium Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Titanium White, Van Dyke Brown","CLIFF,CLOUDS,CONIFER,CUMULUS,OCEAN,ROCKS,TREE,TREES,WAVES",https://www.twoinchbrush.com/images/painting247.webp
S04E06,04,06,Warm summer day,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,DECIDUOUS,LAKE,TREE,TREES",https://www.twoinchbrush.com/images/painting248.webp
S04E07,04,07,Cabin in the woods,"Alizarin Crimson, Black Gesso, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CABIN,DECIDUOUS,GRASS,PATH,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting249.webp
S04E08,04,08,Wetlands,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CONIFER,DECIDUOUS,GRASS,LAKE,TREE,TREES",https://www.twoinchbrush.com/images/painting250.webp
S04E09,04,09,Cool waters,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CLOUDS,CONIFER,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting251.webp
S04E10,04,10,Quiet woods,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,GRASS,RIVER,TREE,TREES",https://www.twoinchbrush.com/images/painting252.webp
S04E11,04,11,Northwest majesty,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Liquid Black, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","CLOUDS,CONIFER,CUMULUS,DIANE_ANDRE,GUEST,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting253.webp
S04E12,04,12,Autumn days,"Alizarin Crimson, Black Gesso, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,HILLS,LAKE,TREE,TREES",https://www.twoinchbrush.com/images/painting254.webp
S04E13,04,13,Mountain challenge,"Alizarin Crimson, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CONIFER,GRASS,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE",https://www.twoinchbrush.com/images/painting255.webp
S05E01,05,01,Mountain waterfall,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CLOUDS,CONIFER,CUMULUS,LAKE,MOUNTAIN,MOUNTAINS,SNOWY_MOUNTAIN,TREE,TREES,WATERFALL",https://www.twoinchbrush.com/images/painting230.webp
S05E02,05,02,Twilight meadow,"Alizarin Crimson, Black Gesso, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,CUMULUS,DECIDUOUS,GRASS,LAKE,TREE,TREES",https://www.twoinchbrush.com/images/painting231.webp
S05E03,05,03,Mountain blossoms,"Alizarin Crimson, Liquid Black, Phthalo Blue, Phthalo Green, Titanium White","CONIFER,FLOWERS,GUEST,MOUNTAIN,MOUNTAINS,SNOW,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting232.webp
S05E04,05,04,Winter stillness,"Alizarin Crimson, Burnt Umber, Indian Yellow, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown","CONIFER,DECIDUOUS,LAKE,SNOW,TREE,TREES,WINTER",https://www.twoinchbrush.com/images/painting233.webp
S05E05,05,05,Quiet pond,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,LAKE,TREE,TREES",https://www.twoinchbrush.com/images/painting234.webp
S05E06,05,06,Ocean sunrise,"Alizarin Crimson, Indian Yellow, Liquid Black, Prussian Blue, Titanium White, Van Dyke Brown","CLOUDS,GRASS,GUEST,OCEAN,SUN",https://www.twoinchbrush.com/images/painting235.webp
S05E07,05,07,Bubbling brook,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,RIVER,ROCKS,TREE,TREES",https://www.twoinchbrush.com/images/painting236.webp
S05E08,05,08,Arizona splendor,"Alizarin Crimson, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,MOUNTAIN,MOUNTAINS,RIVER,TREE,TREES",https://www.twoinchbrush.com/images/painting237.webp
S05E09,05,09,Anatomy of a wave,"Alizarin Crimson, Cadmium Yellow, Liquid Clear, Phthalo Blue, Phthalo Green, Titanium White","GUEST,OCEAN,WAVES",https://www.twoinchbrush.com/images/painting238.webp
S05E10,05,10,The windmill,"Alizarin Crimson, Black Gesso, Bright Red, Burnt Umber, Phthalo Blue, Phthalo Green, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,DECIDUOUS,PATH,STRUCTURE,TREE,WINDMILL",https://www.twoinchbrush.com/images/painting239.webp
S05E11,05,11,Autumn glory,"Alizarin Crimson, Burnt Umber, Cadmium Yellow, Indian Yellow, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown","BUSHES,CLOUDS,CUMULUS,DECIDUOUS,GRASS,LAKE,MOUNTAIN,ROCKS,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting240.webp
S05E12,05,12,Indian girl,"Bright Red, Burnt Umber, Indian Yellow, Prussian Blue, Titanium White","GUEST,PORTRAIT",https://www.twoinchbrush.com/images/painting241.webp
S05E13,05,13,Meadow stream,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,DECIDUOUS,GRASS,RIVER,ROCKS,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting242.webp
S06E01,06,01,Blue river,"Alizarin Crimson, Black Gesso, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CONIFER,DECIDUOUS,GRASS,HILLS,RIVER,TREE,TREES",https://www.twoinchbrush.com/images/painting217.webp
S06E02,06,02,Natures edge,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CABIN,CLOUDS,DECIDUOUS,FOG,GRASS,LAKE,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting218.webp
S06E03,06,03,Morning mist,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,CONIFER,FOG,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting219.webp
S06E04,06,04,Whispering stream,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","DECIDUOUS,GRASS,RIVER,ROCKS,TREE,TREES",https://www.twoinchbrush.com/images/painting220.webp
S06E05,06,05,Secluded forest,"Alizarin Crimson, Black Gesso, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,DECIDUOUS,RIVER,TREE,TREES",https://www.twoinchbrush.com/images/painting221.webp
S06E06,06,06,Snow trail,"Alizarin Crimson, Burnt Umber, Cadmium Yellow, Phthalo Blue, Phthalo Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,CONIFER,CUMULUS,GRASS,SNOW,TREE,TREES",https://www.twoinchbrush.com/images/painting222.webp
S06E07,06,07,Arctic beauty,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CIRRUS,CLOUDS,CONIFER,GRASS,MOUNTAIN,MOUNTAINS,RIVER,SNOWY_MOUNTAIN,TREE,TREES,WATERFALL",https://www.twoinchbrush.com/images/painting223.webp
S06E08,06,08,Horizons west,"Alizarin Crimson, Bright Red, Cadmium Yellow, Indian Yellow, Prussian Blue, Titanium White, Van Dyke Brown","BUSHES,CONIFER,LAKE,MOUNTAIN,SNOWY_MOUNTAIN,TREE,TREES",https://www.twoinchbrush.com/images/painting224.webp
S06E09,06,09,High chateau,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CABIN,CLOUDS,CONIFER,CUMULUS,GRASS,ROCKS,TREE,TREES",https://www.twoinchbrush.com/images/painting225.webp
S06E10,06,10,Country life,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Prussian Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CIRRUS,CLOUDS,FENCE,GRASS",https://www.twoinchbrush.com/images/painting226.webp
S06E11,06,11,Western expanse,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CIRRUS,CLOUDS,DECIDUOUS,MOUNTAIN,MOUNTAINS,RIVER,TREE",https://www.twoinchbrush.com/images/painting227.webp
S06E12,06,12,Marshlands,"Alizarin Crimson, Black Gesso, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CLOUDS,DECIDUOUS,LAKE,TREE,TREES",https://www.twoinchbrush.com/images/painting228.webp
S06E13,06,13,Blaze of color,"Alizarin Crimson, Bright Red, Burnt Umber, Cadmium Yellow, Indian Yellow, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,CONIFER,DECIDUOUS,GRASS,HILLS,RIVER,TREE,TREES",https://www.twoinchbrush.com/images/painting229.webp
S07E01,07,01,Winter cabin,"Bright Red, Dark Sienna, Prussian Blue, Titanium White, Van Dyke Brown, Yellow Ochre","CABIN,CLOUDS,DECIDUOUS,SNOW,STRUCTURE,TREE,WINTER",https://www.twoinchbrush.com/images/painting203.webp
S07E02,07,02,Secluded lake,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CLOUDS,DECIDUOUS,GRASS,LAKE,ROCKS,TREE,TREES",https://www.twoinchbrush.com/images/painting204.webp
S07E03,07,03,Evergreens at sunset,"Alizarin Crimson, Bright Red, Cadmium Yellow, Indian Yellow, Liquid Black, Midnight Black, Sap Green, Titanium White","CIRRUS,CLOUDS,CONIFER,DECIDUOUS,RIVER,SUN,TREE,TREES",https://www.twoinchbrush.com/images/painting205.webp
S07E04,07,04,Mountain cabin,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","CABIN,CLOUDS,CONIFER,CUMULUS,DECIDUOUS,MOUNTAIN,MOUNTAINS,RIVER,SNOWY_MOUNTAIN,STRUCTURE,TREE,TREES",https://www.twoinchbrush.com/images/painting206.webp
S07E05,07,05,Portrait of sally,"Alizarin Crimson, Bright Red, Cadmium Yellow, Dark Sienna, Indian Yellow, Phthalo Blue, Titanium White, Yellow Ochre","GUEST,PORTRAIT",https://www.twoinchbrush.com/images/painting208.webp
S07E06,07,06,Misty waterfall,"Alizarin Crimson, Bright Red, Dark Sienna, Indian Yellow, Midnight Black, Phthalo Blue, Phthalo Green, Sap Green, Titanium White, Van Dyke Brown, Yellow Ochre","BUSHES,CLOUDS,CUMULUS,DECIDUOUS,LAKE,RIVER,TREE,TREES,WATERFALL",https://www.twoinchbrush.com/images/painting209.webp
